527.132	4808
527.399	4823
527.667	4745
527.934	4568
528.202	4656
528.469	4319
528.737	4298
529.004	4094
529.272	4065
529.539	3836
529.807	3466
530.074	3173
530.341	3080
530.609	2742
530.876	2504
531.144	2397
531.411	2051
531.679	1936
531.946	1692
532.214	1620
532.481	1518
532.748	1361
533.016	1312
533.283	1132
533.55	1165
533.818	1284
534.085	1273
534.353	1212
534.62	1308
534.887	1433
535.155	1611
535.422	1778
535.689	2115
535.956	2604
536.224	3042
536.491	3807
536.758	4679
537.026	5826
537.293	7087
537.56	8303
537.828	9865
538.095	11386
538.362	12873
538.629	14239
538.896	15150
539.164	16119
539.431	16620
539.698	17350
539.965	18057
540.232	18587
540.5	19214
540.767	19568
541.034	19635
541.301	20182
541.568	20125
541.836	20320
542.103	20172
542.37	20222
542.637	19960
542.904	19918
543.171	18873
543.438	18645
543.705	17784
543.972	17952
544.24	17768
544.507	17467
544.774	17230
545.041	16983
545.308	16656
545.575	16308
545.842	15878
546.109	15884
546.376	16222
546.643	16365
546.91	16957
547.177	17560
547.444	17877
547.711	18212
547.978	18410
548.245	18902
548.512	19104
548.779	19126
549.046	19204
549.313	19176
549.58	19464
549.847	18947
550.114	18901
550.381	18576
550.648	18309
550.914	18063
551.181	17655
551.448	17207
551.715	16772
551.982	15867
552.249	14713
552.516	13882
552.783	13081
553.049	11819
553.316	10845
553.583	9950
553.85	8813
554.117	7846
554.383	6966
554.65	6355
554.917	5536
555.184	4966
555.451	4431
555.717	3832
555.984	3502
556.251	3221
556.518	2789
556.784	2581
557.051	2281
557.318	2144
557.585	1894
557.851	1698
558.118	1627
558.385	1374
558.651	1405
558.918	1296
559.185	1128
559.451	1154
559.718	1025
559.985	995
560.251	944
560.518	976
560.785	839
561.051	850
561.318	771
561.584	755
561.851	804
562.118	722
562.384	649
562.651	650
562.917	689
563.184	588
563.45	595
563.717	626
563.984	584
564.25	577
564.517	532
564.783	527
565.05	515
565.316	515
565.583	481
565.849	453
566.116	347
566.382	442
566.648	422
566.915	367
567.181	386
567.448	357
567.714	333
567.981	303
568.247	302
568.513	327
568.78	291
569.046	335
569.313	309
569.579	296
569.845	339
570.112	254
570.378	226
570.644	275
570.911	263
571.177	246
571.443	264
571.71	272
571.976	239
572.242	197
572.509	221
572.775	288
573.041	193
573.307	235
573.574	223
573.84	225
574.106	300
574.372	186
574.639	122
574.905	166
575.171	213
575.437	233
575.703	175
575.97	136
576.236	203
576.502	194
576.768	118
577.034	141
577.3	135
577.567	145
577.833	109
578.099	59
578.365	113
578.631	122
578.897	78
579.163	62
579.429	98
579.695	83
579.961	91
580.227	93
580.494	84
580.76	65
581.026	63
581.292	22
581.558	53
581.824	60
582.09	29
582.356	10
582.622	24
582.888	42
583.154	100
583.42	2
583.686	-1
583.951	45
584.217	41
584.483	60
584.749	16
585.015	18
585.281	26
585.547	38
585.813	28
586.079	40
586.345	63
586.61	23
586.876	-1
587.142	45
587.408	52
587.674	22
587.94	25
588.206	-29
588.471	30
588.737	24
589.003	-23
589.269	34
589.534	50
589.8	23
590.066	8
590.332	21
590.598	12
590.863	33
591.129	-17
591.395	-64
591.66	109
591.926	31
592.192	30
592.458	-3
592.723	13
592.989	7
593.255	-26
593.52	24
593.786	-22
594.051	34
594.317	-30
594.583	3
594.848	47
595.114	12
595.38	23
595.645	-36
595.911	-2
596.176	-11
596.442	33
596.707	-2
596.973	20
597.238	-5
597.504	25
597.77	-25
598.035	-25
598.301	0
598.566	-14
598.832	-13
599.097	-11
599.362	25
599.628	-4
599.893	3
600.159	-53
600.424	2
600.69	-9
600.955	25
601.221	-7
601.486	50
601.751	17
602.017	-42
602.282	-2
602.547	1
602.813	-5
603.078	-13
603.344	-23
603.609	3
603.874	146
604.14	-46
604.405	26
604.67	-13
604.935	-2
605.201	12
605.466	20
605.731	13
605.997	5
606.262	40
606.527	-28
606.792	20
607.058	26
607.323	41
607.588	-21
607.853	-17
608.118	13
608.384	12
608.649	33
608.914	-5
609.179	-5
609.444	34
609.709	32
609.974	-14
610.24	-23
610.505	10
610.77	32
611.035	9
611.3	-9
611.565	-22
611.83	21
612.095	27
612.36	-9
612.625	2
612.89	27
613.155	17
613.42	-14
613.685	25
613.951	-16
614.216	25
614.48	-38
614.745	-15
615.01	7
615.275	31
615.54	42
615.805	20
616.07	1
616.335	-62
616.6	-10
616.865	-8
617.13	24
617.395	-2
617.66	17
617.925	-7
618.189	16
618.454	48
618.719	4
618.984	-23
619.249	-34
619.514	21
619.778	20
620.043	-20
620.308	-10
620.573	32
620.838	-5
621.102	-4
621.367	25
621.632	32
621.897	41
622.161	35
622.426	-28
622.691	-2
622.956	37
623.22	-6
623.485	2
623.75	-17
624.014	16
624.279	-3
624.544	24
624.808	-52
625.073	-3
625.338	-20
625.602	-31
625.867	13
626.131	25
626.396	13
626.661	43
626.925	5
627.19	41
627.454	10
627.719	-1
627.983	-26
628.248	10
628.513	14
628.777	43
629.042	22
629.306	0
629.57	36
629.835	28
630.099	-2
630.364	45
630.628	28
630.893	19
631.157	-25
631.422	4
631.686	-2
631.951	-13
632.215	-3
632.479	19
632.744	68
633.008	32
633.272	18
633.537	-5
633.801	1
634.065	4
634.33	-4
634.594	9
634.858	74
635.123	14
635.387	28
635.651	8
635.916	34
636.18	76
636.444	16
636.708	12
636.973	29
637.237	32
637.501	37
637.765	16
638.03	48
638.294	67
638.558	29
638.822	23
639.086	24
639.35	27
639.615	31
639.879	6
640.143	2
640.407	88
640.671	102
640.935	90
641.199	11
641.463	40
641.727	180
641.992	65
642.256	72
642.52	118
642.784	105
643.048	140
643.312	114
643.576	208
643.84	204
644.104	249
644.368	232
644.632	340
644.896	376
645.16	483
645.424	521
645.688	596
645.951	660
646.215	732
646.479	886
646.743	902
647.007	1088
647.271	1080
647.535	1188
647.799	1275
648.063	1344
648.326	1496
648.59	1636
648.854	1708
649.118	1878
649.382	2043
649.646	2096
649.909	2168
650.173	2363
650.437	2440
650.701	2725
650.964	2769
651.228	2796
651.492	2879
651.756	2884
652.019	3095
652.283	2985
652.547	3220
652.81	3109
653.074	3147
653.338	3214
653.601	3293
653.865	3389
654.129	3354
654.392	3402
654.656	3535
654.92	3542
655.183	3590
655.447	3677
655.71	3708
655.974	3675
656.237	3665
656.501	3484
656.765	3626
657.028	3573
657.292	3541
657.555	3337
657.819	3367
658.082	3220
658.346	3191
658.609	3110
658.873	2971
659.136	2893
659.4	2713
659.663	2774
659.926	2723
660.19	2598
660.453	2609
660.717	2601
660.98	2632
661.244	2606
661.507	2497
661.77	2634
662.034	2531
662.297	2449
662.56	2537
662.824	2610
663.087	2489
663.35	2529
663.614	2647
663.877	2554
664.14	2636
664.403	2674
664.667	2766
664.93	2815
665.193	2708
665.456	2665
665.72	2804
665.983	2777
666.246	2801
666.509	2889
666.773	2921
667.036	2864
667.299	2838
667.562	2835
667.825	2822
668.088	2889
668.351	2949
668.615	2829
668.878	2794
669.141	2772
669.404	2699
669.667	2781
669.93	2665
670.193	2660
670.456	2501
670.719	2385
670.982	2354
671.245	2315
671.508	2248
671.771	2026
672.034	1954
672.297	1812
672.56	1793
672.823	1559
673.086	1509
673.349	1396
673.612	1315
673.875	1253
674.138	1127
674.401	1009
674.664	976
674.927	902
675.19	702
675.452	738
675.715	718
675.978	663
676.241	541
676.504	487
676.767	443
677.029	404
677.292	378
677.555	283
677.818	343
678.081	326
678.343	283
678.606	321
678.869	258
679.132	214
679.394	236
679.657	157
679.92	158
680.182	221
680.445	124
680.708	161
680.97	166
681.233	128
681.496	127
681.758	140
682.021	86
682.284	113
682.546	119
682.809	61
683.071	68
683.334	108
683.597	77
683.859	102
684.122	59
684.384	100
684.647	96
684.909	78
685.172	67
685.434	90
685.697	72
685.959	53
686.222	49
686.484	86
686.747	56
687.009	57
687.271	25
687.534	42
687.796	49
688.059	68
688.321	-10
688.583	-3
688.846	47
689.108	95
689.371	-12
689.633	-7
689.895	67
690.158	41
690.42	61
690.682	48
690.944	3
691.207	-39
691.469	146
691.731	38
691.993	49
692.256	10
692.518	1
692.78	16
693.042	12
693.305	37
693.567	37
693.829	15
694.091	-19
694.353	4
694.615	21
694.878	21
695.14	33
695.402	54
695.664	12
695.926	57
696.188	15
696.45	61
696.712	16
696.974	36
697.236	5
697.498	3
697.76	-9
698.022	37
698.284	-25
698.546	-26
698.808	23
699.07	18
699.332	18
699.594	-3
699.856	11
700.118	19
700.38	4
700.642	-24
700.904	3
701.166	51
701.428	3
701.69	36
701.951	-15
702.213	9
702.475	-45
702.737	18
702.999	-56
703.261	-1
703.522	106
703.784	-7
704.046	0
704.308	27
704.57	-22
704.831	27
705.093	45
705.355	23
705.617	25
705.878	7
706.14	14
706.402	42
706.663	22
706.925	-38
707.187	18
707.448	7
707.71	3
707.972	-9
708.233	-19
708.495	-8
708.756	14
709.018	14
709.28	6
709.541	42
709.803	-15
710.064	16
710.326	-5
710.587	13
710.849	23
711.11	-9
711.372	20
711.633	14
711.895	-22
712.156	27
712.418	37
712.679	12
712.941	21
713.202	-19
713.463	6
713.725	13
713.986	44
714.248	21
714.509	-38
714.77	11
715.032	55
715.293	64
715.554	-7
715.816	-93
716.077	6
716.338	22
716.599	75
716.861	57
717.122	13
717.383	12
717.645	20
717.906	-25
718.167	-6
718.428	-34
718.689	16
718.951	-5
719.212	54
719.473	1
719.734	40
719.995	16
720.256	-14
720.518	20
720.779	3
721.04	16
721.301	7
721.562	-16
721.823	-20
722.084	2
722.345	-13
722.606	50
722.867	-4
723.128	-8
723.389	-3
723.65	7
723.911	24
724.172	15
724.433	4
724.694	38
724.955	45
725.216	20
725.477	5
725.738	-19
725.999	5
726.26	27
726.521	11
726.781	1
727.042	19
727.303	22
727.564	-33
727.825	-2
728.086	18
728.346	5
728.607	0
728.868	35
729.129	-27
729.39	8
729.65	-29
729.911	32
730.172	31
730.433	15
730.693	15
730.954	-25
731.215	17
731.475	30
731.736	-13
731.997	-2
732.257	-21
732.518	38
732.779	11
733.039	-2
733.3	-17
733.56	-30
733.821	-4
734.082	6
734.342	-20
734.603	22
734.863	29
735.124	-12
735.384	19
735.645	28
735.905	36
736.166	6
736.426	-16
736.687	-31
736.947	-13
737.208	51
737.468	12
737.729	-28
737.989	-23
738.249	9
738.51	34
738.77	0
739.031	-9
739.291	9
739.551	-10
739.812	4
